url_length,num_dots,has_https,domain_age_days,num_special_chars,num_redirects,has_ip_address,urgent_words_count,num_links,label
48,2,1,1594,0,0,0,0,2,0
172,8,0,44,14,3,0,4,3,1
115,8,1,1,18,5,0,3,12,1
85,5,1,67,20,5,1,7,3,1
50,2,1,589,4,1,0,0,5,0
38,3,1,307,2,0,0,0,3,0
59,3,1,845,4,1,0,0,1,0
52,4,1,54,13,1,1,7,7,1
14,2,1,681,5,1,0,2,2,0
136,6,0,70,10,3,1,10,5,1
22,1,1,1288,3,1,0,0,4,0
74,9,0,47,9,2,0,5,6,1
74,6,1,1,19,2,0,8,13,1
143,5,1,29,20,2,0,9,14,1
145,6,1,89,11,2,0,4,8,1
91,7,1,61,6,4,0,6,5,1
90,10,0,89,5,5,0,6,15,1
37,3,1,503,1,1,0,1,5,0
59,1,1,439,0,0,0,0,0,0
57,1,1,1974,2,0,0,0,2,0
162,3,0,79,11,4,0,7,10,1
82,9,0,86,7,5,0,10,11,1
53,3,1,1729,0,1,0,1,2,0
52,2,1,319,2,0,0,1,3,0
31,1,1,789,3,0,0,1,3,0
175,6,1,81,19,2,1,5,12,1
26,2,1,448,1,1,0,0,1,0
40,3,1,1111,0,1,0,0,3,0
89,6,0,34,7,1,0,6,4,1
132,9,1,72,12,4,1,10,13,1
90,7,1,33,12,2,0,8,13,1
89,10,0,76,18,4,1,6,12,1
27,3,1,1290,3,1,0,1,5,0
134,3,1,98,8,1,0,3,5,1
33,1,1,1348,3,1,0,0,1,0
72,10,1,39,16,5,0,4,9,1
57,3,1,417,5,0,0,0,1,0
91,3,0,13,15,1,1,10,6,1
162,3,0,72,19,5,0,9,15,1
87,3,1,19,8,3,0,6,5,1
23,3,1,210,0,1,0,2,4,0
40,1,1,1225,1,0,0,2,4,0
21,2,1,1221,0,1,0,1,3,0
158,10,0,65,6,2,1,3,10,1
92,4,1,1,6,5,1,10,5,1
107,7,0,3,8,5,0,10,2,1
182,9,1,72,16,3,0,4,12,1
18,2,1,784,1,0,0,1,4,0
52,3,1,921,4,0,0,1,3,0
78,6,1,91,20,4,0,8,15,1
127,9,1,58,5,1,1,7,12,1
30,1,1,323,3,0,0,1,5,0
46,1,1,1493,4,1,0,2,5,0
168,3,0,73,13,5,1,6,9,1
23,2,1,1281,3,1,0,2,5,0
48,3,1,1843,1,0,0,1,0,0
106,9,0,23,11,2,0,8,7,1
12,2,1,654,1,0,0,0,1,0
122,4,0,62,8,4,0,7,9,1
50,2,1,1192,2,0,0,0,2,0
34,2,1,1037,2,1,0,1,0,0
195,6,0,60,16,2,0,7,13,1
131,9,1,56,14,5,1,3,3,1
46,3,1,1833,1,0,0,2,1,0
129,5,0,37,5,3,1,3,12,1
78,5,1,80,5,4,0,3,12,1
29,3,1,1927,1,0,0,0,0,0
57,3,1,1449,0,1,0,2,3,0
43,1,1,1060,0,0,0,1,5,0
36,1,1,1169,4,0,0,0,3,0
161,3,1,82,16,2,0,5,15,1
11,3,1,1820,5,0,0,0,3,0
40,2,1,513,2,0,0,2,0,0
44,2,1,854,2,0,0,0,0,0
102,9,1,40,13,5,0,6,10,1
24,3,1,1755,0,1,0,0,0,0
31,2,1,311,3,1,0,2,3,0
17,1,1,535,3,1,0,2,3,0
117,7,1,7,10,2,1,6,2,1
187,9,0,69,6,1,1,3,13,1
50,3,1,657,3,0,0,1,0,0
44,3,1,834,1,0,0,2,0,0
100,7,1,8,6,2,0,10,5,1
18,1,1,789,5,1,0,0,5,0
131,9,1,16,14,1,0,6,12,1
38,1,1,930,0,0,0,1,2,0
179,6,1,43,20,4,0,3,4,1
192,9,0,69,18,3,1,10,12,1
126,7,0,6,20,4,1,9,3,1
17,3,1,1338,5,0,0,1,0,0
101,5,0,26,15,1,1,3,10,1
129,10,0,94,5,2,1,3,2,1
24,1,1,1022,2,0,0,2,3,0
189,6,0,75,20,2,1,10,14,1
25,1,1,429,0,0,0,1,5,0
53,6,1,36,18,3,1,9,12,1
40,2,1,1960,3,0,0,0,3,0
162,9,1,94,20,4,1,8,11,1
41,1,1,1862,5,1,0,1,2,0
162,9,0,18,11,2,0,7,6,1
29,1,1,1209,5,1,0,0,4,0
166,4,0,63,17,3,1,6,7,1
123,7,0,75,8,1,1,9,5,1
99,7,0,88,8,1,1,10,8,1
60,3,1,1205,2,0,0,2,4,0
21,1,1,1679,5,1,0,2,2,0
153,8,1,62,6,1,0,8,11,1
189,6,1,73,9,2,1,9,7,1
40,1,1,1482,3,1,0,2,1,0
77,5,0,71,5,1,0,10,5,1
40,3,1,1960,5,0,0,2,0,0
166,9,0,53,8,3,0,7,9,1
35,1,1,1523,3,0,0,0,5,0
10,3,1,527,3,0,0,1,1,0
49,1,1,235,3,0,0,1,5,0
19,3,1,612,1,1,0,2,0,0
80,7,0,2,6,2,1,10,10,1
42,3,1,1157,4,1,0,2,0,0
12,2,1,313,1,1,0,2,5,0
49,1,1,534,0,1,0,1,4,0
61,4,1,19,13,3,0,4,5,1
146,5,1,9,8,4,0,6,15,1
24,2,1,1477,2,1,0,0,4,0
42,2,1,1524,3,1,0,0,4,0
70,8,1,36,18,3,0,7,9,1
12,1,1,1109,1,0,0,1,3,0
105,4,1,4,18,5,1,8,11,1
18,3,1,1300,4,0,0,0,5,0
30,3,1,584,0,1,0,1,3,0
35,1,1,1580,3,1,0,2,2,0
136,6,0,78,19,5,0,5,12,1
120,6,0,57,6,2,1,3,10,1
34,3,1,286,5,1,0,0,3,0
47,1,1,1260,0,1,0,0,5,0
29,2,1,1107,0,0,0,1,3,0
55,2,1,518,3,0,0,0,2,0
34,1,1,213,3,1,0,1,1,0
196,4,1,19,14,3,1,6,15,1
14,2,1,1359,5,1,0,0,5,0
19,1,1,1832,2,1,0,0,2,0
29,3,1,740,2,1,0,2,0,0
143,9,1,41,7,3,1,7,14,1
179,6,1,90,13,3,0,8,10,1
14,3,1,316,4,0,0,0,0,0
11,2,1,1516,2,1,0,0,2,0
188,8,1,56,17,4,0,8,8,1
190,5,0,17,16,2,0,7,8,1
200,3,0,32,9,3,1,5,8,1
185,8,1,35,14,2,0,8,9,1
34,3,1,1488,2,1,0,2,0,0
55,1,1,790,4,0,0,0,3,0
57,7,1,29,19,5,0,6,14,1
14,2,1,937,3,1,0,1,4,0
49,3,1,711,4,0,0,0,4,0
23,3,1,1832,0,1,0,0,1,0
144,10,1,77,17,5,1,10,4,1
62,4,1,55,14,4,0,9,5,1
58,2,1,614,5,0,0,1,3,0
161,8,1,47,7,2,0,7,15,1
127,9,1,32,18,5,1,4,8,1
24,3,1,1381,3,0,0,1,0,0
116,3,0,29,14,2,0,6,9,1
141,3,0,98,11,1,1,9,5,1
29,3,1,1924,3,1,0,0,2,0
54,3,1,1950,3,1,0,0,3,0
52,1,1,860,4,1,0,1,1,0
55,1,1,1991,0,1,0,1,5,0
10,3,1,1062,1,0,0,0,1,0
42,1,1,535,1,1,0,2,3,0
18,1,1,625,5,0,0,0,4,0
165,8,1,36,14,5,0,9,14,1
51,2,1,616,2,0,0,1,0,0
28,1,1,1103,3,0,0,2,0,0
15,1,1,781,1,1,0,2,1,0
139,7,0,12,19,2,1,8,3,1
48,1,1,320,2,1,0,2,4,0
57,2,1,1064,2,0,0,0,5,0
59,1,1,1681,2,0,0,0,2,0
31,2,1,862,2,1,0,2,1,0
46,1,1,1709,4,0,0,1,2,0
42,2,1,502,2,0,0,1,5,0
103,10,0,50,11,5,0,6,15,1
181,6,0,100,16,2,1,4,11,1
86,5,0,47,11,2,1,6,3,1
152,4,0,5,8,1,0,7,4,1
112,4,0,86,14,2,1,7,11,1
23,3,1,945,4,1,0,1,0,0
48,2,1,1938,2,0,0,1,4,0
51,2,1,624,0,0,0,1,1,0
56,9,0,61,5,3,1,8,11,1
154,8,0,92,8,5,1,8,14,1
14,3,1,218,2,1,0,1,3,0
24,2,1,1038,0,0,0,0,1,0
43,3,1,1367,4,0,0,2,4,0
40,2,1,393,4,0,0,2,4,0
45,1,1,1611,1,0,0,0,0,0
48,3,1,370,2,1,0,2,5,0
30,1,1,826,4,1,0,1,5,0
16,2,1,1959,5,1,0,0,0,0
33,1,1,1054,4,1,0,2,1,0
124,5,1,64,8,1,0,8,7,1
123,6,1,19,10,1,1,9,4,1
48,3,1,1679,0,0,0,0,2,0
15,1,1,522,2,0,0,0,1,0
182,5,0,8,8,1,1,7,8,1
126,10,1,96,12,3,0,3,6,1
189,4,0,72,15,3,0,7,4,1
113,10,0,22,15,3,0,10,10,1
102,10,1,23,13,2,1,10,13,1
16,3,1,1164,1,0,0,2,4,0
58,1,1,1165,3,1,0,1,5,0
66,10,1,28,18,4,0,6,11,1
144,5,1,84,16,5,1,9,10,1
14,3,1,1351,1,1,0,2,0,0
41,3,1,1313,0,0,0,2,0,0
28,1,1,1564,1,0,0,0,5,0
68,10,0,18,19,1,1,5,15,1
36,3,1,1943,0,0,0,2,3,0
73,6,0,51,11,3,1,6,3,1
21,1,1,877,5,1,0,2,2,0
115,5,0,30,18,2,1,6,10,1
95,7,1,37,12,5,1,5,8,1
48,3,1,1445,2,1,0,2,5,0
102,9,0,87,19,5,1,4,5,1
169,8,0,27,9,1,1,9,3,1
172,8,0,8,11,1,1,3,10,1
40,1,1,370,0,0,0,0,1,0
53,7,0,18,5,1,1,7,12,1
188,10,1,31,9,4,1,8,7,1
155,10,0,53,5,4,1,9,13,1
147,8,1,25,20,2,1,4,14,1
196,9,0,14,16,2,1,7,15,1
156,6,0,23,18,5,1,7,8,1
51,2,1,1586,2,0,0,0,3,0
167,8,0,55,8,1,0,10,9,1
164,9,0,74,18,2,0,6,3,1
56,5,1,43,10,2,0,4,10,1
93,7,1,44,6,5,1,4,2,1
180,6,1,9,10,4,0,4,2,1
96,10,0,84,5,3,1,10,8,1
154,3,0,33,5,4,1,7,4,1
33,1,1,855,0,0,0,0,0,0
17,1,1,640,3,1,0,0,2,0
11,1,1,1894,3,0,0,0,2,0
32,1,1,980,1,0,0,2,2,0
39,1,1,329,5,1,0,0,5,0
94,4,1,80,14,1,0,7,2,1
190,4,0,82,20,4,0,8,14,1
119,10,1,5,15,1,0,9,5,1
151,9,1,72,10,3,1,6,2,1
12,3,1,1120,0,0,0,1,3,0
165,5,0,69,12,5,1,10,7,1
25,2,1,998,1,1,0,1,4,0
133,4,0,87,18,3,0,7,10,1
67,4,0,76,15,4,1,3,10,1
59,10,1,7,14,5,0,4,5,1
42,1,1,273,2,1,0,1,5,0
147,9,1,46,12,1,1,9,12,1
92,10,0,56,9,5,0,4,9,1
14,2,1,1269,5,0,0,1,1,0
87,8,1,1,19,5,0,4,8,1
37,1,1,329,5,0,0,0,2,0
58,2,1,351,0,0,0,1,5,0
46,2,1,1969,5,0,0,1,3,0
135,9,0,14,10,1,0,6,6,1
18,2,1,501,3,0,0,1,2,0
181,5,1,3,16,5,0,3,13,1
105,8,0,90,9,3,0,9,6,1
53,2,1,384,2,0,0,2,5,0
15,3,1,1688,4,0,0,2,3,0
10,2,1,1338,3,1,0,0,4,0
134,10,0,64,18,3,1,6,15,1
11,1,1,1478,4,0,0,1,2,0
101,5,0,58,16,5,0,9,11,1
60,3,1,938,4,0,0,0,5,0
50,1,1,625,3,0,0,2,1,0
91,5,1,66,6,1,1,3,8,1
12,2,1,1354,4,1,0,0,4,0
166,6,1,6,19,5,1,9,12,1
51,3,1,1887,5,0,0,1,1,0
186,4,1,95,6,4,0,8,13,1
141,9,0,17,14,4,1,6,2,1
75,5,0,85,9,1,1,9,7,1
41,3,1,644,1,1,0,1,5,0
105,9,0,21,5,2,1,9,7,1
31,3,1,1690,0,1,0,1,4,0
112,3,1,93,10,5,0,8,5,1
10,2,1,1503,5,1,0,1,5,0
127,7,0,22,17,1,0,9,2,1
53,3,1,1783,1,1,0,0,4,0
56,2,1,1243,5,0,0,2,5,0
59,3,1,630,5,0,0,1,0,0
28,1,1,1628,5,0,0,2,0,0
15,2,1,1440,0,0,0,1,0,0
59,2,1,1100,5,0,0,2,5,0
104,5,0,39,15,2,0,7,4,1
13,3,1,1438,1,1,0,0,4,0
168,10,1,60,20,1,1,9,5,1
57,2,1,1765,0,1,0,1,3,0
141,8,0,57,11,2,1,6,12,1
30,3,1,1023,0,1,0,2,0,0
11,2,1,649,3,1,0,0,5,0
174,3,1,70,19,2,1,8,8,1
19,3,1,1571,5,0,0,0,2,0
56,1,1,1462,0,0,0,0,1,0
46,2,1,496,0,0,0,1,1,0
32,3,1,1504,1,1,0,0,1,0
11,3,1,1905,0,1,0,1,2,0
161,8,0,59,17,5,0,7,4,1
24,1,1,435,5,1,0,1,4,0
38,3,1,1079,2,1,0,2,4,0
28,1,1,1688,1,0,0,1,3,0
157,7,1,92,7,3,1,5,9,1
200,8,0,80,19,2,1,3,10,1
139,6,0,32,17,4,0,3,13,1
182,4,0,3,20,1,0,7,13,1
49,1,1,1562,2,0,0,2,2,0
18,1,1,635,4,1,0,1,0,0
67,4,0,95,19,3,1,5,13,1
54,2,1,285,3,0,0,0,1,0
23,2,1,1996,3,0,0,1,0,0
14,3,1,1763,1,0,0,1,3,0
26,1,1,576,2,0,0,1,2,0
55,2,1,616,5,1,0,1,2,0
28,3,1,1089,1,1,0,2,3,0
51,3,1,1961,0,0,0,1,3,0
26,3,1,1218,5,1,0,0,0,0
51,1,1,1714,5,0,0,0,1,0
35,3,1,1188,5,0,0,2,4,0
28,3,1,1614,3,0,0,1,3,0
19,3,1,1158,4,1,0,1,5,0
112,3,0,27,9,1,0,10,8,1
132,9,0,9,18,5,1,9,2,1
32,3,1,297,3,1,0,1,1,0
27,2,1,1596,1,1,0,2,4,0
117,3,0,28,6,1,1,4,14,1
11,1,1,644,1,1,0,0,0,0
181,10,0,27,9,1,0,9,11,1
87,9,0,23,9,4,1,6,11,1
24,2,1,1327,4,1,0,1,0,0
50,2,1,294,1,1,0,1,2,0
74,9,0,71,6,2,0,6,14,1
54,3,1,786,0,0,0,2,2,0
32,1,1,1942,0,0,0,1,4,0
58,3,0,7,11,4,1,8,3,1
129,8,1,91,6,3,0,7,13,1
40,3,1,1049,1,1,0,1,2,0
52,3,1,374,5,0,0,1,2,0
185,10,0,92,9,2,0,6,8,1
60,3,1,992,1,0,0,0,1,0
60,3,1,212,3,0,0,1,0,0
58,3,1,363,5,1,0,2,3,0
102,8,0,14,5,1,1,4,6,1
56,4,0,40,10,3,1,4,7,1
61,7,1,90,7,4,0,7,8,1
30,3,1,1104,4,0,0,0,3,0
101,8,0,45,14,4,1,4,10,1
190,10,0,36,17,4,1,9,6,1
164,4,0,3,10,1,1,8,6,1
56,1,1,590,1,1,0,2,2,0
76,4,0,70,6,2,0,9,5,1
59,9,1,23,10,1,0,8,15,1
62,7,1,49,6,5,1,8,11,1
45,2,1,1792,4,0,0,1,5,0
46,3,1,1302,3,0,0,1,2,0
12,1,1,236,2,1,0,1,5,0
103,6,0,79,9,4,1,8,5,1
60,1,1,709,5,0,0,1,3,0
19,1,1,943,2,0,0,2,3,0
58,1,1,278,4,1,0,0,5,0
56,3,1,1226,2,0,0,0,0,0
42,2,1,222,5,0,0,2,1,0
36,3,1,1641,0,1,0,2,2,0
189,8,1,36,5,5,1,9,14,1
44,3,1,1608,3,1,0,2,5,0
50,3,1,327,4,0,0,2,3,0
32,1,1,1659,0,0,0,2,3,0
58,1,1,1375,4,0,0,1,1,0
54,2,1,1465,0,0,0,1,0,0
136,7,1,65,17,2,1,10,6,1
29,3,1,1580,5,0,0,1,1,0
131,10,0,27,16,3,1,8,4,1
50,1,1,724,2,0,0,0,4,0
42,2,1,490,3,1,0,0,3,0
38,2,1,1506,0,1,0,0,0,0
44,2,1,1476,0,1,0,1,2,0
155,3,1,77,6,3,1,5,7,1
113,6,0,72,15,2,0,5,5,1
153,8,1,37,5,1,0,5,12,1
44,1,1,1780,5,1,0,2,2,0
180,9,0,97,6,4,1,7,7,1
58,3,1,1205,0,0,0,0,3,0
41,3,1,421,3,0,0,1,5,0
12,1,1,1465,4,0,0,2,0,0
184,9,0,11,5,3,0,7,9,1
160,8,0,77,5,2,1,10,13,1
143,4,0,27,8,2,1,10,6,1
181,10,1,26,5,4,0,10,15,1
54,3,1,1194,0,0,0,2,0,0
33,1,1,1193,4,1,0,2,5,0
33,1,1,1577,4,1,0,0,2,0
34,2,1,871,3,1,0,2,3,0
37,1,1,698,1,1,0,2,5,0
177,5,0,31,9,2,1,5,5,1
42,1,1,1974,2,0,0,0,0,0
14,2,1,1162,0,1,0,0,1,0
170,3,0,31,9,2,1,8,13,1
135,6,1,66,5,4,1,9,8,1
59,3,1,322,5,0,0,2,2,0
143,6,1,62,12,3,0,4,13,1
60,7,0,19,5,4,1,7,13,1
126,8,0,94,14,1,0,5,15,1
108,3,1,91,9,2,0,7,7,1
20,1,1,895,0,0,0,2,2,0
55,2,1,1741,3,0,0,2,0,0
54,8,1,63,13,5,0,3,2,1
41,3,1,448,2,0,0,0,1,0
40,3,1,274,0,1,0,1,0,0
139,7,0,13,6,2,0,5,7,1
176,4,0,54,15,3,0,3,11,1
14,3,1,710,2,1,0,2,5,0
128,4,1,31,11,3,1,5,15,1
21,2,1,1401,4,0,0,2,3,0
55,1,1,1490,1,1,0,2,5,0
102,5,1,71,8,4,0,3,11,1
21,1,1,1486,2,0,0,2,0,0
123,4,0,77,14,2,1,10,8,1
43,2,1,1877,3,1,0,1,4,0
134,4,0,58,16,4,0,10,12,1
46,3,1,619,4,1,0,1,3,0
124,5,1,70,12,2,1,6,8,1
16,1,1,1801,3,1,0,0,4,0
107,5,0,59,15,3,0,8,4,1
57,2,1,471,0,1,0,2,3,0
128,10,0,3,12,2,1,10,2,1
148,6,0,95,16,3,0,5,13,1
56,1,1,1329,0,0,0,1,3,0
134,4,1,89,16,4,1,7,11,1
17,1,1,924,4,0,0,0,0,0
101,9,0,42,20,4,0,8,6,1
22,3,1,1072,3,1,0,0,0,0
117,5,1,9,18,3,0,9,13,1
135,3,0,9,17,2,0,10,12,1
156,3,0,79,9,5,1,7,14,1
22,1,1,953,0,0,0,2,2,0
79,4,1,80,5,5,1,10,4,1
15,1,1,227,5,0,0,2,4,0
56,3,1,902,0,1,0,0,5,0
49,1,1,963,1,0,0,0,3,0
75,7,1,2,15,3,0,6,11,1
185,7,0,83,7,5,1,6,11,1
112,5,0,50,13,5,1,4,11,1
145,4,0,48,11,2,0,10,7,1
46,3,1,940,2,0,0,1,0,0
15,1,1,1543,3,1,0,1,3,0
19,1,1,696,0,0,0,2,4,0
68,3,0,77,11,5,1,6,13,1
119,7,1,79,17,1,0,3,14,1
69,3,1,84,20,1,0,7,7,1
132,8,0,42,6,5,0,9,13,1
188,7,1,14,6,3,0,7,7,1
91,8,0,80,16,1,0,10,8,1
126,6,0,17,6,5,0,4,9,1
167,9,0,5,11,1,0,9,9,1
160,3,0,71,9,5,0,5,14,1
160,6,0,47,13,1,0,3,14,1
49,1,1,490,2,1,0,1,2,0
200,9,1,87,11,4,1,5,9,1
88,9,0,6,11,5,1,4,2,1
55,1,1,401,5,1,0,1,4,0
60,8,0,38,13,4,0,4,4,1
49,3,1,1736,5,1,0,2,4,0
53,1,1,743,2,1,0,0,1,0
54,7,1,62,19,5,0,4,5,1
181,3,0,50,15,4,1,9,2,1
19,2,1,260,5,0,0,1,3,0
57,3,1,449,4,0,0,2,2,0
111,9,0,33,17,3,0,5,3,1
195,6,0,33,17,3,1,7,11,1
193,7,0,91,13,1,0,9,10,1
132,8,0,13,5,1,1,7,14,1
44,3,1,335,0,0,0,1,0,0
72,4,1,44,12,1,1,10,4,1
58,1,1,1808,2,1,0,1,1,0
55,1,1,922,0,1,0,2,4,0
32,2,1,1728,0,1,0,0,4,0
35,1,1,320,3,0,0,2,5,0
15,2,1,679,5,0,0,1,0,0
172,9,1,15,7,3,1,7,15,1
132,3,0,77,16,1,1,10,10,1
166,4,1,95,8,3,0,10,2,1
42,3,1,1470,5,0,0,1,0,0
41,2,1,1154,3,0,0,1,1,0
83,8,0,47,11,2,0,7,11,1
24,3,1,722,3,1,0,1,2,0
67,5,1,68,5,1,1,9,9,1
119,5,1,45,11,5,1,3,7,1
16,1,1,453,5,1,0,2,3,0
85,5,1,14,15,2,0,5,9,1
122,5,0,77,17,2,0,6,14,1
41,3,1,549,5,0,0,0,5,0
166,7,1,95,17,1,0,6,6,1
183,5,1,14,13,4,1,10,10,1
185,6,0,86,20,1,0,6,2,1
97,8,0,54,20,4,0,5,2,1
18,1,1,1888,5,0,0,2,3,0
64,4,1,3,9,1,1,3,5,1
35,1,1,1925,2,1,0,1,2,0
13,1,1,1859,1,1,0,1,0,0
173,3,0,36,13,2,1,6,2,1
143,7,1,57,13,1,0,7,12,1
182,4,0,3,16,1,0,4,10,1
16,3,1,438,3,1,0,0,4,0
46,2,1,1255,0,1,0,1,4,0
117,8,1,75,16,5,1,4,2,1
27,3,1,1852,5,0,0,2,4,0
195,3,0,17,15,3,0,9,14,1
154,8,1,42,5,3,0,4,6,1
22,3,1,304,0,0,0,2,0,0
18,1,1,573,4,1,0,0,2,0
165,5,1,20,6,1,1,9,7,1
32,2,1,665,5,0,0,1,2,0
56,1,1,495,4,0,0,0,3,0
53,1,1,1058,5,0,0,1,5,0
36,2,1,1136,3,1,0,0,3,0
48,3,1,938,1,1,0,0,2,0
173,10,1,95,11,5,0,3,10,1
41,2,1,1527,3,1,0,1,4,0
117,7,1,2,9,4,0,7,15,1
49,1,1,1619,0,1,0,2,2,0
129,7,0,7,18,4,0,9,7,1
57,2,1,356,0,0,0,0,2,0
53,2,1,1617,0,1,0,0,0,0
83,4,0,92,7,2,0,9,6,1
92,3,1,24,8,4,0,6,7,1
47,3,1,1295,4,1,0,0,2,0
144,8,0,65,6,5,1,5,4,1
44,1,1,1053,5,0,0,1,2,0
26,1,1,931,4,1,0,0,3,0
174,10,1,14,12,4,1,5,15,1
60,2,1,1718,4,1,0,1,3,0
189,5,0,84,13,3,1,9,7,1
104,5,0,16,18,1,1,4,6,1
186,5,0,79,19,2,0,9,2,1
58,4,0,70,19,1,1,6,5,1
178,3,1,15,13,4,1,9,11,1
104,8,1,28,8,2,0,10,10,1
107,6,1,81,12,5,0,10,9,1
24,2,1,1156,5,1,0,1,5,0
166,8,1,71,9,2,1,4,6,1
14,2,1,571,1,1,0,0,4,0
124,5,1,31,12,3,0,9,3,1
30,2,1,847,5,1,0,2,3,0
53,1,1,1548,4,0,0,2,1,0
13,2,1,289,0,0,0,1,2,0
52,4,1,97,18,4,0,6,8,1
56,3,1,1164,3,0,0,2,2,0
153,10,1,89,5,5,0,10,7,1
26,2,1,207,1,0,0,1,4,0
161,10,1,74,18,3,0,9,4,1
44,3,1,381,2,0,0,1,3,0
87,4,0,16,18,5,0,4,8,1
25,2,1,818,1,1,0,0,1,0
10,1,1,1581,5,0,0,1,5,0
36,2,1,1252,0,1,0,0,1,0
34,1,1,231,5,1,0,0,0,0
29,3,1,1000,1,0,0,1,0,0
58,2,1,1483,1,1,0,2,3,0
40,2,1,699,0,1,0,2,5,0
68,4,0,35,20,3,1,6,6,1
59,3,1,888,5,1,0,0,2,0
107,3,1,64,8,2,1,5,9,1
86,9,0,16,13,2,0,8,10,1
146,6,1,63,10,5,1,3,2,1
141,3,0,87,16,3,1,6,13,1
166,9,0,7,16,4,1,8,3,1
41,3,1,1582,1,0,0,2,4,0
47,3,1,415,0,1,0,0,0,0
18,2,1,691,4,0,0,2,2,0
29,3,1,1832,4,0,0,1,5,0
35,3,1,1217,5,0,0,0,2,0
79,4,0,100,13,4,1,8,13,1
15,3,1,1727,5,0,0,1,5,0
53,3,1,413,5,0,0,0,0,0
39,3,1,1597,5,1,0,1,3,0
13,1,1,806,5,0,0,0,5,0
22,2,1,1440,4,0,0,2,2,0
25,1,1,654,4,0,0,2,1,0
127,3,1,51,12,1,1,10,3,1
22,3,1,1678,2,1,0,0,3,0
178,10,1,82,14,3,1,3,5,1
42,2,1,1235,5,0,0,2,5,0
20,3,1,1307,3,0,0,0,3,0
129,8,0,88,17,1,0,6,3,1
36,1,1,698,1,1,0,0,5,0
197,8,1,3,6,4,0,5,9,1
48,2,1,1920,3,1,0,0,4,0
42,2,1,1778,3,1,0,1,1,0
183,5,1,34,12,2,1,3,8,1
170,6,0,51,9,3,0,7,14,1
38,3,1,1962,2,1,0,0,4,0
114,9,0,57,12,1,1,5,15,1
22,3,1,1494,3,1,0,1,2,0
50,1,1,910,2,1,0,0,3,0
21,3,1,866,3,1,0,1,4,0
43,1,1,625,0,1,0,1,5,0
81,8,0,33,15,5,0,3,12,1
115,9,1,79,11,1,0,7,8,1
23,2,1,1138,5,0,0,1,4,0
70,3,1,14,11,2,0,4,7,1
43,3,1,766,5,1,0,2,5,0
17,3,1,903,4,1,0,2,0,0
165,9,1,73,15,4,0,3,11,1
10,3,1,1515,2,0,0,2,5,0
164,3,0,45,15,3,1,5,6,1
108,5,0,52,19,5,0,3,5,1
51,3,1,69,16,1,1,8,10,1
105,5,0,39,19,2,0,7,12,1
153,9,0,38,20,2,1,10,13,1
56,2,1,1076,2,0,0,0,1,0
107,9,0,77,17,3,1,5,8,1
65,7,1,11,17,4,0,8,10,1
52,7,0,91,15,3,1,8,9,1
18,1,1,934,3,1,0,1,3,0
88,6,1,11,6,1,1,3,13,1
85,5,1,69,19,3,0,4,14,1
34,2,1,1430,4,1,0,1,2,0
96,6,1,95,13,4,1,7,9,1
55,2,1,964,4,1,0,0,5,0
33,2,1,1958,3,0,0,1,2,0
149,7,1,36,11,1,1,9,5,1
123,6,0,47,18,4,0,4,2,1
56,1,1,299,4,1,0,0,0,0
33,2,1,1318,1,1,0,0,4,0
118,4,0,99,18,4,1,5,10,1
30,1,1,1421,4,0,0,2,5,0
20,1,1,1510,2,0,0,1,4,0
163,8,0,70,5,4,0,6,11,1
148,9,0,41,13,3,1,6,11,1
165,5,1,7,15,1,0,9,14,1
137,9,0,6,13,1,0,9,9,1
37,1,1,1820,3,0,0,1,0,0
45,3,1,1588,5,1,0,0,2,0
164,9,0,15,11,5,0,6,6,1
73,10,0,75,17,2,1,3,10,1
153,8,0,86,16,3,1,4,12,1
57,1,1,652,2,1,0,0,5,0
35,2,1,1099,2,1,0,0,3,0
40,3,1,1661,4,1,0,2,1,0
200,10,1,68,5,4,0,3,11,1
22,2,1,1382,5,0,0,1,5,0
41,1,1,781,2,0,0,1,5,0
30,2,1,297,0,0,0,1,5,0
117,5,1,9,11,3,0,6,5,1
177,6,1,97,20,1,0,9,10,1
30,2,1,687,0,1,0,0,5,0
199,6,1,86,18,4,1,6,13,1
137,3,1,29,17,4,1,9,5,1
29,2,1,947,3,0,0,1,4,0
48,2,1,239,1,1,0,1,4,0
56,2,1,210,5,1,0,0,5,0
56,2,1,1140,1,1,0,2,4,0
51,2,1,998,3,0,0,2,2,0
196,8,0,69,8,1,0,7,15,1
33,1,1,1109,1,1,0,1,4,0
77,9,1,64,12,3,1,7,10,1
34,2,1,626,2,1,0,0,2,0
39,3,1,575,1,1,0,2,5,0
127,3,1,63,14,2,0,9,10,1
41,2,1,1808,5,1,0,0,0,0
169,6,0,94,6,4,1,10,15,1
20,1,1,1530,2,0,0,0,0,0
84,9,0,74,9,1,1,8,14,1
45,1,1,1882,4,0,0,2,5,0
141,6,0,44,11,5,0,6,14,1
54,3,1,414,4,1,0,1,0,0
143,8,1,87,5,1,0,10,6,1
52,3,1,1610,3,0,0,1,5,0
33,2,1,785,1,0,0,2,5,0
116,6,0,49,10,1,1,10,13,1
124,3,0,70,20,4,1,4,7,1
27,3,1,992,1,1,0,1,3,0
158,6,1,76,11,2,0,4,8,1
177,8,0,30,18,3,1,9,7,1
106,10,0,6,11,2,0,6,13,1
19,2,1,1890,4,0,0,2,1,0
22,2,1,1070,1,0,0,0,3,0
